Entrez.Gene	Symbol	GSE7621_FC	GSE8397_FC	GSE20141_FC	GSE20164_FC	GSE20292_FC	GSE20163_FC	GSE20333_FC	GSE7621_statPval	GSE8397_statPval	GSE20141_statPval	GSE20164_statPval	GSE20292_statPval	GSE20163_statPval	GSE20333_statPval	metaZscore	metaPval	effect	significance	metaPvalBonf	metaPvalFDR	PD_Avg_Log_FC	PD_Avg_FC
7618	9323	-0.696578800129041	-1.26977050641038	-1.94824989882307	-0.830638532363755	-0.717509617556171	-1.058859056712	-0.119567215388508	0.117340075241511	0.0108569669072395	0.074663224746569	0.358534960613313	0.154389791250165	0.0285719522458416	0.960367408883952	-6.25614506766261	3.94609678266988e-10	1	43	4.08894548620253e-06	4.08894548620253e-06	-0.948739089626132	0.518085068624988
7177	7747	-0.899052139096491	-0.790440629367948	-1.31387164049464	-0.890090237616162	-0.784213140581189	-0.500275591693734	-0.416855770135196	0.0450508676980254	0.0846779161029538	0.0873879173077725	0.306473888304871	0.137622518395707	0.116909633059713	0.935062921805362	-5.999097450323	1.98417260399708e-09	1	10	2.05599965226177e-05	1.02799982613089e-05	-0.799257021283623	0.574645039827579
9189	1991	-0.861619860858633	-0.991645537750041	-1.98939585095884	-0.685734796598309	-0.824173648212456	-0.742395743511107	-0.468444773032203	0.0731673919767307	0.171595688917823	0.066071330497056	0.784429360176357	0.129294967083245	0.0888515964200466	0.929399992157675	-5.91086057524477	3.40325012615494e-09	1	79	3.52644778072175e-05	1.08470892211665e-05	-0.937630030131656	0.522089833126411
3048	3094	-1.48946940686357	NA	-1.79817244941624	-1.77985529829737	-0.994311475243057	-0.579379878495224	-0.583875456667094	0.0378705763622374	NA	0.114513337713989	0.0378084270849917	0.140001116745476	0.0847491035615084	0.929399992157675	-5.87662087488918	4.18725698558831e-09	123	27	4.33883568846661e-05	1.08470892211665e-05	-1.20417732749709	0.434016763761636
504	5718	-0.892106533067941	-1.5642067377133	-1.58818855050986	-0.416518573094278	-0.579779391986934	-0.47442875680021	NA	0.115909100864121	0.00781949049421526	0.066071330497056	0.51136317857762	0.304248248726578	0.167612044481921	NA	-5.60870528308218	2.03845809121361e-08	2	45	0.000211225027411554	4.05625768677975e-05	-0.91920475719542	0.52880042549241
5503	8523	-1.6710692235453	NA	NA	-1.49692715393924	-1.06973827505448	-1.2196082814363	NA	0.0519792566304569	NA	NA	0.178785188459761	0.176695409059409	0.0355792278431373	NA	-5.58412993863355	2.34873056559337e-08	159	133	0.000243375461206785	4.05625768677975e-05	-1.36433573349383	0.388413235171654
399	5632	-0.429675104762044	-2.58268510438181	NA	-0.732132724073077	-0.992426567154654	-0.516013826027779	NA	0.292473578323173	0.00559060789331219	NA	0.589086149168308	0.129294967083245	0.100854736429373	NA	-5.33282181037308	9.66981901218134e-08	46	63	0.00100198664604223	0.000131325401079963	-1.05058666527987	0.482771807613907
4554	5639	-0.754956717877334	-0.257736265945845	-1.73319180264497	-0.929184200262089	-0.485722346609101	-0.400739192262309	NA	0.0820281264749534	0.506794047372357	0.066071330497056	0.19049153828255	0.242025633202954	0.104347307384968	NA	-5.3224335611492	1.02388184375357e-07	2	80	0.00106094636649745	0.000131325401079963	-0.760255087600275	0.590391932368649
3712	3611	-0.895512707233565	-0.971990342745812	-2.17536871471754	-1.64647899208758	-0.82791061250934	-0.799274088601347	-0.690751465492265	0.146285346105893	0.191235030437977	0.0686499430356924	0.230583764431901	0.261845507688125	0.104347307384968	0.929399992157675	-5.30276173852513	1.14063753109406e-07	1	79	0.00118192860971967	0.000131325401079963	-1.14389813191249	0.45253518363156
5684	6334	-0.596341951072232	-1.70429028807117	-2.06646471865469	-0.890907673785813	-0.331866667576282	-0.301283577144444	-0.285108677386384	0.114150614015973	0.00529369942125902	0.0699697715432862	0.310084374950303	0.425640372290248	0.28139776767052	0.933016440633298	-5.24707602086951	1.545321455243e-07	1	44	0.0016012620919228	0.000141345231885248	-0.882323364813002	0.542493078235243
8785	5893	-0.643189079204726	-0.884719847184877	-0.767050175306824	-0.419836009094254	-0.387759650504076	-0.555141683816762	-0.352265946172624	0.0628083086515023	0.0366694729711363	0.423148368670985	0.573247007938321	0.343163946843989	0.104347307384968	0.929399992157675	-5.24123077745596	1.59509073061059e-07	1	44	0.00165283301505869	0.000141345231885248	-0.572851770183449	0.672286567664707
7129	7511	-2.84947341251417	NA	-0.789236387471996	NA	-1.35101775182006	-2.78196870247448	-0.697618090333999	0.0350085502411544	NA	0.515053658103094	NA	0.135646109985837	0.0450521632197286	0.933016440633298	-5.23645655984007	1.63688745669077e-07	138	29	0.00169614278262298	0.000141345231885248	-1.69386286892294	0.309098194241514
4224	4719	-0.495204899920662	-0.448938917146037	-1.85296339783371	-0.899988778578031	-0.345358352540121	-0.492208765179283	-0.643438406283517	0.117340075241511	0.219007357975964	0.074663224746569	0.18270374543215	0.507719387534641	0.103352980574919	0.929399992157675	-5.20960035143333	1.89247828075167e-07	1	79	0.00196098599451488	0.000150845076501145	-0.739728788211623	0.598851919712993
822	1507	-0.310117076137297	-1.9936080270369	-1.93140457686061	-0.330076013689295	-0.891007747075044	-0.22030955077885	-0.546229368268307	0.456303211462269	0.00611433208515168	0.111371407010086	0.8863359271475	0.116902524885472	0.132441938253325	0.929399992157675	-5.16602741823022	2.39121729084246e-07	1	44	0.00247777935677096	0.000176984239769354	-0.888964622835186	0.540001521445702
6520	6624	-0.752800231466995	-0.396816368323248	-1.82805408026831	-0.644786128497448	-0.475740656532622	-0.326930956714602	-0.383778252112646	0.0542132111326704	0.248079121687733	0.101105536562486	0.264516435551615	0.286961219178256	0.228764519485998	0.929399992157675	-5.09801417138704	3.43235129207642e-07	1	79	0.00355660240884959	0.000237106827256639	-0.686986667702267	0.621149881063671
8073	7132	0.456592410653226	0.697495451531781	NA	0.177794543477118	0.197332132905737	0.199152050332128	NA	0.0422104789638557	0.00925352044915405	NA	0.837169801647463	0.470992971439942	0.104347307384968	NA	5.04024240005052	4.64942568223492e-07	868	7	0.00481773489193182	0.000301108430745739	0.345673317779998	1.27074391092259
147	1359	-1.63727649049876	NA	NA	NA	NA	-0.542473221919028	NA	0.0156734647039146	NA	NA	NA	NA	0.0888515964200466	NA	-5.00134648340265	5.69312905707164e-07	188	39	0.00589922032893763	0.000347012960525743	-1.08987485620889	0.469802124916291
7536	8929	-0.840051328276664	-0.389825365474676	-0.680904029295204	-0.803255602868425	-0.727066582095595	-0.419548348249538	-0.364854021218595	0.0857139954864023	0.433228349510469	0.222197643674006	0.310084374950303	0.204785448466603	0.0888515964200466	0.93338812403712	-4.92957159205165	8.24101321850179e-07	1	79	0.00853933789701155	0.000454580391506996	-0.603643611068385	0.658089810351333
1940	2509	-0.368194760763699	-1.02982804785312	-1.47516688931313	-0.397281439957007	-0.523122738466862	-0.177911873768178	-0.0881423544524997	0.209657144149291	0.00517014957342323	0.107353872141881	0.781184586740918	0.13300177582906	0.419069439938761	0.961996762220307	-4.92734875334828	8.33528994270694e-07	1	44	0.00863702743863293	0.000454580391506996	-0.579949729224928	0.66898708787278
672	7342	-0.231562793031911	-0.880547919630436	-1.69069844820031	-0.383214347204882	-0.730260312793655	-0.55054776702352	-0.189866384210726	0.260649731056543	0.0576914189763028	0.0686499430356924	0.433458724963946	0.234320773462272	0.233062373266674	0.942384793048429	-4.88637890901664	1.02707447080519e-06	1	79	0.0106425456664834	0.000486121524965276	-0.665242567442206	0.630582672523077
2143	2860	-1.91800870265795	-0.611519778423062	-1.51781604511312	-1.6913336590894	-1.0765861866403	-1.6580460491492	-0.549395559923822	0.0924772687734073	0.607918346209607	0.209298630356532	0.184274389838148	0.201310447287015	0.0798230025864684	0.942384793048429	-4.88448760683164	1.03698164477528e-06	1	79	0.0107452038031615	0.000486121524965276	-1.28895799728526	0.409246505450622
4864	697	-0.343031693097375	-0.155471537906712	-2.52071888406029	-0.608368375582023	-1.1329342642883	-0.504324510543691	-0.337303130593977	0.259549124269778	0.269299242888472	0.0755873351140779	0.287299448961694	0.169328456448365	0.160578535857838	0.92952212894874	-4.87424195944499	1.09227051292571e-06	1	79	0.0113181070549362	0.000486121524965276	-0.800307485153195	0.574226778085505
2694	2976	-0.997934082756919	-1.36630039141907	NA	-0.815998848135949	-0.503091899452418	-0.727617923101459	NA	0.0785254077073171	0.021113318225154	NA	0.510282838425518	0.45352328470521	0.104347307384968	NA	-4.86766527461989	1.12924382600355e-06	46	63	0.0117012245250488	0.000486121524965276	-0.882188628973163	0.54254374498857
5075	1365	-0.929927707252048	-0.799443934219861	NA	-0.928955347680759	-0.597040297832153	-0.24356689355251	-0.0122073844594235	0.0814678786498873	0.12182828689929	NA	0.294291742684621	0.129294967083245	0.227172585094466	0.998721335394231	-4.86352438911	1.15313809234685e-06	45	100	0.0119488169128981	0.000486121524965276	-0.585190260832792	0.666561427454527
6847	4247	0.431593109326817	0.484860965405046	NA	0.134961117208491	0.900734841605527	0.337921247163253	0.814670419691274	0.1704621390265	0.249788589343139	NA	0.915941561321115	0.0573624066207627	0.211589289257244	0.696353066317217	4.8601705386569	1.17284675971163e-06	869	100	0.0121530381241319	0.000486121524965276	0.517456950066735	1.43142983022526
6647	12	-0.222340404596334	-0.570782929579807	-1.90804263724458	-0.784294329719646	-0.992336726241492	-0.230976117712233	-0.496073193855722	0.423491010114331	0.0762586440675765	0.0810471599291571	0.167429644061742	0.176695409059409	0.284054323407767	0.929399992157675	-4.81153942955695	1.49772178614782e-06	1	79	0.0155193931480637	0.000596899736463989	-0.743549476992831	0.597268078548422
2688	7427	0.46398260597561	1.05043962658797	NA	0.155777581529502	0.599745630925021	0.343297364886549	-0.0603182943294192	0.102127604393624	0.00862711594095085	NA	0.920678001078828	0.129294967083245	0.157903585120752	0.960367408883952	4.80017169117772	1.58529662419582e-06	867	62	0.0164268436199171	0.000608401615552485	0.425487419262539	1.34302617194664
7079	6800	-1.32020662598512	-0.29571345988726	NA	-1.56483831835362	-1.22432984037719	-1.30247154040094	NA	0.0896853755419281	0.752871382531681	NA	0.26157729213316	0.172301866450784	0.0798230025864684	NA	-4.75306251983157	2.00358358504182e-06	46	101	0.0207611331082033	0.000741469039578691	-1.14151195700083	0.453284282758957
3034	2829	-0.489752408509754	-0.315446981276281	-1.91043136643297	-0.505149675260379	-0.250875077863395	-0.194597989806002	NA	0.105437224025713	0.335649907885615	0.066071330497056	0.585406887995154	0.414924407404118	0.135933368203783	NA	-4.7443770034891	2.09149011620724e-06	2	80	0.0216720205841394	0.000747311054625497	-0.61104224985813	0.654723537439954
3742	435	-0.251292054277669	-0.596266135668944	-1.32569673930766	-0.290506654936195	-0.276209137618579	-0.507081867537677	-0.0364397883890133	0.239261133872592	0.0149692243387741	0.222197643674006	0.771569855326464	0.299514825163211	0.0798230025864684	0.986996986444768	-4.72258789163866	2.32862401516876e-06	1	44	0.0241292020451787	0.00080430673483929	-0.469070339676534	0.722429975488924
2706	5070	-0.585401396063917	NA	-2.5173865663166	NA	NA	-0.214459812395875	-0.466173977797692	0.141857823267663	NA	0.066071330497056	NA	NA	0.138897303967882	0.896536669638073	-4.69027244152459	2.72841516202327e-06	143	129	0.0282718379088851	0.000831214380858473	-0.945855438143521	0.51912165002697
6102	3558	-0.444953452259304	-0.326978522717407	NA	-0.295618092863212	-0.148530410286382	-0.459515977895869	NA	0.0574594421413567	0.147332776050158	NA	0.58841366032215	0.463072222021727	0.0798230025864684	NA	-4.68993354827552	2.73293789354589e-06	46	101	0.0283187024529225	0.000831214380858473	-0.335119291204435	0.792718586884233
3970	461	-0.442397607346734	-0.863474352427751	-1.38425713926472	-0.348698286836346	-0.338983469035714	-0.14999667548838	-0.0787365911646205	0.128320743316517	0.0076429562721438	0.131586293184843	0.590222777261506	0.536175059240965	0.173867090207736	0.942384793048429	-4.68530549690112	2.79542657466436e-06	1	44	0.0289662101666721	0.000831214380858473	-0.515220588794895	0.699685942287065
3242	3205	-0.313572748554543	-0.876516147533369	-1.55061959373912	-0.219371166020846	-0.58408174208024	-0.355003479728968	-0.0435196708100687	0.19130696432016	0.0185666663757319	0.0810471599291571	0.789935701647942	0.343169194668581	0.167725693978088	0.985127212433875	-4.67928083709441	2.8788289854198e-06	1	44	0.02983042594692	0.000831214380858473	-0.563240649781022	0.676780239297075
5081	694	-0.900378375643331	-0.371697004793235	-1.73920357208571	-0.871061729598406	-0.75953754469518	-0.335078345311929	-0.405973363498388	0.219339143778533	0.396142691769183	0.110236388729802	0.310084374950303	0.176347100611074	0.151410445774699	0.92952212894874	-4.67756943485911	2.90295290672482e-06	1	79	0.0300803980194826	0.000831214380858473	-0.76898999080374	0.586828160450057
9599	6517	-0.533897593837662	-0.0363723152715583	-1.22360870799246	-0.655763742032457	-0.567205425142946	-0.469574149265297	-0.283716760980613	0.117340075241511	0.917903444364317	0.14709971864331	0.178785188459761	0.168630239408011	0.104347307384968	0.933016440633298	-4.67425755780977	2.95018909679534e-06	1	79	0.0305698594209933	0.000831214380858473	-0.538591242074713	0.688442829261514
5082	5958	-0.327507629605828	-0.181562908698227	-1.90220258404045	-0.636487436902689	-0.730397476395304	-0.706331588506972	-0.684993844434812	0.358157959141444	0.693156329677003	0.066071330497056	0.426194426939435	0.286961219178256	0.0847491035615084	0.929399992157675	-4.67122540881365	2.99408154624814e-06	1	79	0.0310246729822232	0.000831214380858473	-0.738497638369183	0.599363178918354
8881	1395	-0.575546351113879	NA	-1.62019199349072	-0.666543429120075	NA	-0.389848189906933	NA	0.119275166937227	NA	0.117308245548419	0.216097493715597	NA	0.0873126390357736	NA	-4.66754045935613	3.04826736852171e-06	128	122	0.031586146472622	0.000831214380858473	-0.813032490907902	0.569184195806518
380	781	-0.908314362793186	-1.55934207108368	-1.40175497434872	-0.928768969426599	-0.528848536481281	-0.327680480503755	-0.230438748702987	0.130788713023833	0.0263269447184598	0.231460188980885	0.610191667399794	0.390374425715497	0.134844979764296	0.952428857124972	-4.65481143672842	3.2427733960283e-06	1	44	0.0336016179296452	0.000861579946913981	-0.840735449048601	0.558358859401639
2692	3032	-0.667681734133154	-0.322711585356607	-1.31064715283469	-0.205757621007789	-0.632448658666043	-0.435181431468548	NA	0.0611910928343877	0.338937574617113	0.267158205640761	0.916320216092096	0.178108092476247	0.124112880283386	NA	-4.6317936410868	3.62511384599529e-06	2	80	0.0375634296722032	0.00093908574180508	-0.595738030577805	0.661705863823977
9679	6651	-0.6174645127316	-0.349494053587177	-2.32623764273342	-0.664758233298647	-0.275926605699031	-0.0708012625639256	NA	0.0499901320717369	0.390953337179354	0.066071330497056	0.435559982199189	0.306410076514242	0.633372814295841	NA	-4.58623509114011	4.51310401472504e-06	2	11	0.0467647838005809	0.001140604482941	-0.717447051768967	0.608172694016843
667	3578	-0.253896869268105	-0.324682223032373	-1.95253893986717	-0.550341900162252	-0.305152489161626	-0.214206720334786	0.0531177709664794	0.445054813297354	0.0500847393763936	0.0686499430356924	0.268912617225751	0.140242454739466	0.328238282827879	0.960371305960403	-4.56642426081127	4.96114173342832e-06	3	79	0.0514073506417843	0.0012239845390901	-0.506814481551405	0.703774681349196
2435	6103	-0.212314604767831	-1.29926137348218	-0.889273172357546	-0.406647351610912	-0.689227507418444	-0.256895421129025	NA	0.492397255810904	0.0226454933098613	0.281006175776435	0.703517750013089	0.150441268801624	0.134844979764296	NA	-4.56011608879749	5.11253496982e-06	2	45	0.0529760873572748	0.00122675436235412	-0.62560323846099	0.64814870826924
1470	1847	0.53258262637272	0.558437307203826	0.399196973283613	0.267339056125387	0.233246022665583	0.340063768221542	0.208896421966481	0.115909100864121	0.00287997696226364	0.549634726370932	0.68911942582582	0.591123284982948	0.104347307384968	0.933016440633298	4.55430494565368	5.25590665811926e-06	909	44	0.0544617047914318	0.00122675436235412	0.362823167977022	1.28593985532753
2264	8112	-2.00146216676007	0.477188922797007	NA	NA	-2.12796511020101	-2.79983829507583	NA	0.0658572283817593	0.638704099194091	NA	NA	0.0925261735767163	0.0131062894125487	NA	-4.54872452880965	5.397203800106e-06	301	109	0.0559258257766984	0.00122675436235412	-1.61301916230998	0.326913494941868
4223	4718	-0.73075231589757	-0.563223112062508	-2.60397207843404	-1.25614894341324	-1.10683255598385	-0.164276704669591	-0.532675786221853	0.216115142249357	0.390953337179354	0.0768020092684015	0.416132715340023	0.177736194016198	0.263617421708139	0.933016440633298	-4.5468326163109	5.44592749163186e-06	1	79	0.0564307006682893	0.00122675436235412	-0.993983070954665	0.502089663265719
6856	4910	-0.628895568054308	-0.363725493600786	-1.65911474468841	-0.979197460934948	-0.780953269671985	-0.547472252093868	-0.311026456910825	0.175582759486547	0.491029476989492	0.152899921734829	0.42965432891018	0.178108092476247	0.117701560074137	0.942384793048429	-4.53378326240968	5.79364795827431e-06	1	79	0.0600337801436384	0.00126594305068506	-0.75291217799359	0.593404520384081
7354	2312	-0.536084392176688	-0.0560365586987199	-2.14974533787967	-1.13079182101328	-0.71900592053713	-0.27862958923113	-0.447854365972853	0.141469240259511	0.896385503265162	0.0851273770562974	0.19049153828255	0.19061920890191	0.192430853604647	0.929399992157675	-4.53122582079929	5.86424111492789e-06	1	79	0.0607652664328828	0.00126594305068506	-0.759735426501353	0.59060463080727
8238	1151	-0.225739654932532	0.0775062999397225	-1.24352749787466	-0.450199676289813	-0.849222426649332	-0.305763936765983	-0.285230769989123	0.347726832628384	0.709000594758669	0.0924753113692197	0.568216796667488	0.0573624066207627	0.104347307384968	0.929399992157675	-4.52324031045384	6.09000282958405e-06	227	79	0.0631046093201499	0.00128784916979898	-0.468882523223103	0.722524030756582
2451	2015	-0.482728990379414	-0.305407902513982	-2.15842435127253	-0.459685470808918	-0.512337291690431	-0.120633902494566	NA	0.0778461606532429	0.390827334012966	0.0674585178634447	0.660174521704338	0.351246265059725	0.30806783307354	NA	-4.51704408713152	6.27088530369413e-06	2	80	0.0649789135168786	0.00129957827033757	-0.673202984859973	0.627112862287107
3984	4080	-0.589846361101989	-0.83828038189845	NA	-0.824136984828892	-0.574394723494448	-0.64332044678466	-0.197350518483233	0.19225055761343	0.110962967816902	NA	0.394722342223065	0.224863036478766	0.117701560074137	0.942384793048429	-4.51146915599322	6.43801461674975e-06	45	100	0.0667107074587609	0.00130805308742668	-0.611221569431945	0.654642163728759
3544	3388	-0.741492482833497	-0.902091389078574	NA	-1.33626509690895	-0.630137107346027	-0.591639465411815	-0.167073584214959	0.116647584202239	0.0777913440174869	NA	0.166736651470573	0.299514825163211	0.173867090207736	0.970701208804484	-4.49664513207696	6.90340636255726e-06	45	100	0.0715330967288183	0.00137392654987201	-0.728116520965637	0.603691535915668
6241	6510	0.674644930623442	0.980578817298904	0.0605186977114833	0.158053064824971	0.851533026341695	0.0942851399332287	NA	0.0503866908735244	0.0125641829986778	0.931673158326126	0.901468052431962	0.135646109985837	0.585654087433064	NA	4.49163498919197	7.06784809145766e-06	908	45	0.0732370419236843	0.00137392654987201	0.469935612788954	1.38504765231269
5016	5419	-0.536163613935748	-1.08202937410384	-1.33913169807255	-0.164848215905798	NA	-0.191150280049813	-0.043621889211205	0.0697409283575371	0.00715078878075699	0.124768609268225	0.869164808451644	NA	0.290735709987666	0.985127212433875	-4.48887554754826	7.16001097211816e-06	8	48	0.0741920336930884	0.00137392654987201	-0.559490845213159	0.678541591831089
8105	7535	0.290602513286309	0.1547051353285	1.39004761511197	0.0387617298847864	0.467459237715323	0.277176265096418	NA	0.239605661520311	0.376775974548408	0.0773536637814084	0.955099927853373	0.19061920890191	0.0888515964200466	NA	4.48215353866711	7.38935470478985e-06	908	80	0.0765684934510324	0.00137871375956945	0.436458749403884	1.35327847929039
4458	5345	-0.834134570690474	-2.18619293982724	NA	-0.245525519215059	-0.599397319290892	-0.876595261329898	-0.196327388775553	0.211887890163091	0.00988216818448587	NA	0.891987034885022	0.268735439746844	0.104347307384968	0.960367408883952	-4.48037879316604	7.45106837829468e-06	45	62	0.0772079705358895	0.00137871375956945	-0.823028833188186	0.565253986484973
7802	8599	0.471523712773624	0.536785214759585	NA	NA	0.439746633629479	0.249950622745734	NA	0.116808204748936	0.0277947959117853	NA	NA	0.187750328397509	0.317582368917634	NA	4.4553738673096	8.37471220083152e-06	843	71	0.0867787678250162	0.0015224345232459	0.424501545977105	1.3421087214179
9422	7210	-0.342333952292548	-0.527408229934589	-1.79470193798187	-0.413041169142272	-0.220203615396333	-0.336584330795358	-0.27266785567241	0.287376251633273	0.0324273214320838	0.0959865975856482	0.372578102540584	0.534657230405567	0.209086057818204	0.929399992157675	-4.44810157773049	8.66325616799557e-06	1	44	0.0897686604127701	0.00154773552435811	-0.558134441602197	0.679179848037655
4526	666	-0.65995028300895	-1.31282422930857	-0.78105219262159	-0.267316675707063	-0.465536413415151	-0.274953678599342	-0.0145202347181588	0.266019120836325	0.00233996792628397	0.400882488416393	0.902693829573412	0.13300177582906	0.320120108251247	0.996813126624172	-4.43473596886551	9.21851986501743e-06	1	44	0.0955223028413106	0.00161902208205611	-0.539450529625546	0.688032906029345
3354	2831	0.349817021449098	0.611802928782214	1.51396185395974	0.455579103879243	0.443751028192413	0.269362171630037	NA	0.136470340857755	0.0679760410338591	0.0768020092684015	0.784429360176357	0.432983389849909	0.292838309015049	NA	4.42756937154223	9.53009267834481e-06	908	80	0.0987508203330089	0.00164584700555015	0.607379017982124	1.52348893090158
3916	3895	-0.824075652386421	-1.48732628496652	NA	-0.148186337730714	-0.68905241157375	-0.736499688164118	-0.291003824651557	0.195981792333984	0.0375227514428627	NA	0.83122314618193	0.278877190409475	0.116909633059713	0.92952212894874	-4.41774887395434	9.97342015374159e-06	45	62	0.10334457963307	0.00167104277814844	-0.696024033245513	0.617271020504685
6156	6481	-0.281157334790247	-0.161514310723062	NA	-0.547258860998527	-0.568692321807491	-0.568149660970802	-0.256766306758149	0.241022127158689	0.651936311823832	NA	0.310084374950303	0.181854535095253	0.0689220434880043	0.929399992157675	-4.4172054424513	9.99851884242453e-06	45	100	0.103604652245203	0.00167104277814844	-0.397256466008046	0.759300852990706
3134	8785	-0.601355639947291	-0.719018979868409	-0.86611157364434	-1.15992391578992	-0.549967774091121	-0.633821786386719	-0.674325394271401	0.217401301672411	0.150944324830344	0.427829379185934	0.111882844733375	0.341723771796578	0.15000525221067	0.929399992157675	-4.4004351941363	1.08033989536516e-05	1	79	0.111944819957738	0.00177690190409108	-0.743503580571314	0.597287079725216
4140	4444	0.46799654392294	0.697389302122517	0.906981227794773	NA	0.613835489391645	0.190987855714713	-0.0415539329162939	0.147461259323414	0.0138400462507304	0.139980898378562	NA	0.270417017870816	0.293158106486245	0.985127212433875	4.39179308486171	1.12419661981722e-05	891	52	0.11648925374546	0.00182014458977282	0.472606081005049	1.38761378788746
4100	524	-0.42602426235907	0.516364341285485	-1.47627222061793	-0.469638626412414	-0.882670147251241	-0.330101752097667	-0.379082853034641	0.226641054769858	0.0449178005324208	0.0711691405027893	0.339613932539774	0.00456431393124632	0.173867090207736	0.929399992157675	-4.38230559952409	1.17429933368385e-05	227	41	0.121680896956321	0.00185816209359916	-0.49248936006964	0.710797562893884
7301	8142	-1.39563239585416	-1.78672719428096	NA	-1.39782634171431	-1.16855797378276	-0.71777199865442	-0.667214140380947	0.210116809867463	0.108275195909168	NA	0.621419846151442	0.246805808912276	0.11404518712733	0.933016440633298	-4.37925176479099	1.19087487742142e-05	45	100	0.123398454798408	0.00185816209359916	-1.18895500744459	0.438620453173615
3505	3341	-0.589011965115108	-0.452956966360125	-2.10713205454398	NA	-0.77660772575125	-0.130231157850609	-0.144115985555351	0.166810959712305	0.061301569137304	0.0818565887722758	NA	0.34859127652544	0.238565429308597	0.956583418442117	-4.37617572417372	1.20779655869985e-05	20	87	0.125151879412478	0.00185816209359916	-0.700009309196071	0.615568234617577
546	6179	-0.508548322065954	-1.39361712203859	-2.10074914189613	-0.683195956319977	-0.659608043584939	-0.552438378831944	-0.296767250715609	0.308899452941151	0.0235388589830029	0.0873879173077725	0.854731122521782	0.437126886295332	0.134844979764296	0.939921342664454	-4.36816385645818	1.25295477013676e-05	1	44	0.129831173281571	0.00185816209359916	-0.884989173636163	0.541491586243299
9411	4554	-0.644217411363622	-0.355596712800956	NA	-0.465229473160308	-0.635018392709959	-0.325245934163187	-0.477414629222743	0.117340075241511	0.45738308906887	NA	0.731580805162761	0.242025633202954	0.0910660629895467	0.929399992157675	-4.36648339566946	1.26262881436912e-05	45	100	0.130833597744928	0.00185816209359916	-0.483787092236796	0.715098016996523
3682	3567	-0.569751011858738	-0.255924170491278	-1.95333880203976	-0.755291932235932	-0.510741771581813	-0.320295657146605	0.206504508800645	0.0818858931967375	0.606954537147037	0.0823352626659182	0.365980970653109	0.304248248726578	0.126470332082064	0.933016440633298	-4.36308074453621	1.2824358346375e-05	3	79	0.132886001185138	0.00185816209359916	-0.594119833793354	0.662448481639443
425	7653	-0.389007344306842	-0.67732798560842	-2.37149976016493	-0.770567333163708	-0.47166140980285	-0.336775759429443	-0.175844203782138	0.28021087383504	0.136194231681855	0.0821247341426402	0.287299448961694	0.414717616700563	0.167725693978088	0.959445265449831	-4.36206958905701	1.28837873654142e-05	1	79	0.133501804680422	0.00185816209359916	-0.741811970894047	0.597987830166442
1539	1898	0.516409371611893	1.07204556028203	NA	NA	0.476244373226317	0.0447312396743644	0.162273685847661	0.0448783993107492	0.00436169500665501	NA	NA	0.265955308012227	0.891275418145651	0.933016440633298	4.36160170565755	1.29113752884713e-05	844	9	0.13378767073914	0.00185816209359916	0.454340846128453	1.37015665018922
3404	4873	1.12456168112516	1.55785254429501	0.65313606343986	0.375403446188538	0.816475071932338	0.318410951785445	-0.207688282100811	0.0353403321968413	0.021801043944221	0.412698195748908	0.897668905679388	0.265955308012227	0.434043196257242	0.963606321758969	4.3582491384152	1.31107087661952e-05	907	2	0.135853164235315	0.00186100224979883	0.662593068095077	1.58292518302988
9564	8241	-0.510058149317244	-0.744706497968692	-2.2207955675151	-0.749050006313325	NA	-0.366938387800975	NA	0.126668553899965	0.112735391095295	0.0711691405027893	0.515040102728579	NA	0.345327678049479	NA	-4.35467219079698	1.33266192392512e-05	9	84	0.138090428557121	0.00186608687239353	-0.918309721783067	0.52912859044613
4470	5365	0.59373575357005	0.609955887823896	-0.580481842402505	0.248690733798055	0.693702410192861	0.27907017360975	-0.017724848591218	0.055751568078406	0.0421354452713096	0.315006190082359	0.699228386694698	0.131475283432428	0.132441938253325	0.990620650559899	4.3499933003192	1.36141691398084e-05	795	44	0.141070020626695	0.00188093360835593	0.260992609714413	1.19830288295053
4944	6641	-0.932472180179034	-0.90605829572381	-0.867391220508963	-0.863760636687982	-0.298989534170051	-0.543895343415347	0.0297241649564866	0.0990499929472067	0.0603620080422542	0.37883195777534	0.426545323263187	0.500142824836464	0.104347307384968	0.991471588612686	-4.34362970200321	1.40147670777413e-05	3	79	0.145221016459555	0.00191080284815204	-0.6261204351041	0.647916392882623
3132	3139	-0.503503389544441	-0.240372823217401	-1.13261367267442	-0.688964863366252	-0.692508223607623	-0.334605327471715	-0.635104539219045	0.224638730730198	0.524673773330061	0.233789407809914	0.426194426939435	0.225753494512211	0.168727582351133	0.929399992157675	-4.33859853443729	1.43394191982615e-05	1	79	0.148585061732386	0.00192967612639462	-0.6039532627287	0.657948576944913
6137	6474	-0.268292355108308	0.320984729594862	-1.99837297847741	-0.384712816831582	-0.571831807712515	-0.315407225511906	-0.271088772318304	0.177244176423491	0.150172968041757	0.066071330497056	0.372578102540584	0.129294967083245	0.117701560074137	0.929399992157675	-4.33290327959221	1.47155769625318e-05	227	79	0.152482808485755	0.00193486284783615	-0.498388746623595	0.707896944467416
